A1-A,231675.0547,138.247812,6714216.222,
point 439,231674.0791,147.24882,6714278.524,
point 440,231674.7731,148.945059,6714278.575,
point 441,231675.5008,150.813966,6714278.877,
point 442,231678.243,152.933967,6714279.301,
point 443,231678.4437,152.807994,6714277.248,
point 444,231663.5076,139.121313,6714279.001,
point 445,231665.9892,140.061548,6714279.361,
point 446,231667.156,141.500702,6714279.508,
point 447,231668.3431,142.287425,6714279.667,
point 448,231669.6931,143.214308,6714279.848,
point 449,231671.2558,145.318984,6714280.173,
point 450,231672.6938,146.445258,6714280.294,
point 451,231673.7863,147.709246,6714280.407,
point 452,231674.5115,149.316497,6714280.388,
point 453,231675.5989,150.983038,6714280.55,
point 454,231676.6564,152.237813,6714280.639,
point 455,231678.5462,153.451788,6714281.196,
point 456,231678.5509,153.699081,6714283.254,
point 457,231676.5375,152.453793,6714283.479,
point 458,231676.6452,152.272854,6714282.027,
point 459,231675.3026,151.351765,6714283.45,
point 460,231675.4455,151.088131,6714281.83,
point 461,231674.2163,150.021617,6714283.361,
point 462,231674.4839,149.52479,6714281.776,
point 463,231673.6443,147.89536,6714281.582,
point 464,231673.4539,148.42442,6714283.405,
point 465,231672.1545,147.076434,6714283.234,
point 466,231672.3597,146.670662,6714281.489,
point 467,231670.7844,144.833398,6714283.103,
point 468,231669.2183,143.691858,6714282.928,
point 469,231669.5311,143.525529,6714281.293,
point 470,231671.037,144.486733,6714281.404,
point 471,231667.8028,141.989074,6714282.613,
point 472,231668.1667,142.423634,6714280.953,
point 473,231666.7602,141.177343,6714282.439,
point 474,231666.931,141.031708,6714281.033,
point 475,231665.2351,140.382396,6714282.373,
point 476,231665.5296,140.162035,6714280.862,
point 477,231663.2767,139.181504,6714280.541,
point 478,231663.0266,138.877991,6714282.103,
point 479,231662.9703,138.910787,6714283.589,
point 480,231664.9779,139.846516,6714283.813,
point 481,231666.5241,141.308835,6714283.938,
point 482,231667.541,142.285973,6714284.212,
point 483,231669.0761,143.142738,6714284.377,
point 484,231670.5375,145.00588,6714284.644,
point 485,231671.7197,146.11907,6714284.777,
point 486,231673.0598,147.320698,6714284.999,
point 487,231673.9979,148.666814,6714285.123,
point 488,231675.1738,150.342825,6714285.412,
point 489,231676.5521,152.625539,6714285.556,
point 490,231678.6255,153.770452,6714285.408,
point 491,231678.4378,153.891252,6714287.362,
point 492,231676.4952,152.634618,6714287.092,
point 493,231675.088,150.470529,6714287.051,
point 494,231673.7036,149.153961,6714286.96,
point 495,231672.7256,147.89067,6714286.868,
point 496,231671.4424,146.618704,6714286.661,
point 497,231670.2893,145.463346,6714286.414,
point 498,231668.7984,143.430139,6714286.247,
point 499,231667.3036,142.389764,6714286.008,
point 500,231665.8998,140.792264,6714285.874,
point 501,231664.6089,140.02197,6714285.687,
point 502,231664.36,140.216159,6714287.076,
point 503,231665.773,140.956091,6714287.47,
point 504,231667.1476,142.560695,6714287.614,
point 505,231668.4609,143.584784,6714287.94,
point 506,231670.0501,144.736081,6714288.266,
point 507,231671.1163,147.055237,6714288.403,
point 508,231672.4227,148.299535,6714288.693,
point 509,231673.4902,149.446598,6714288.803,
point 510,231675.2439,151.786605,6714288.539,
point 511,231676.6132,152.713439,6714288.66,
point 512,231678.2775,154.273631,6714291.174,
point 513,231676.3221,153.150867,6714290.357,
point 514,231675.1756,152.09799,6714290.248,
point 515,231673.4032,149.881075,6714290.207,
point 516,231672.253,148.483009,6714290.108,
point 517,231671.1496,147.243597,6714290.021,
point 518,231670.0024,144.825395,6714289.579,
point 519,231668.4616,143.861249,6714289.353,
point 520,231667.0928,142.678412,6714288.938,
point 521,231665.8066,141.009637,6714288.825,
point 522,231664.2781,140.288924,6714288.772,
point 523,231662.5608,139.051865,6714285.394,
point 524,231662.2468,139.109889,6714286.816,
point 525,231662.0564,139.21758,6714288.435,
point 526,231678.4063,154.530619,6714293.335,
point 527,231675.6948,152.720446,6714293.444,
point 528,231676.0869,152.309221,6714291.881,
point 529,231674.5601,151.625993,6714293.219,
point 530,231674.6871,151.22776,6714291.624,
point 531,231673.0617,149.222996,6714293.063,
point 532,231673.2651,150.079152,6714291.446,
point 533,231671.9153,147.995775,6714292.765,
point 534,231672.1009,147.810742,6714291.282,
point 535,231670.5325,146.577507,6714292.533,
point 536,231670.8758,146.398587,6714291.152,
point 537,231669.4532,145.257214,6714292.387,
point 538,231669.6661,144.992859,6714290.95,
point 539,231667.7336,143.322428,6714292.158,
point 540,231666.6807,142.159244,6714291.955,
point 541,231665.4223,141.306541,6714291.588,
point 542,231665.1996,141.161005,6714290.409,
point 543,231666.8525,142.034656,6714290.418,
point 544,231668.2128,144.004015,6714290.698,
point 545,231663.8339,139.829231,6714291.664,
point 546,231664.1113,140.361741,6714290.293,
point 547,231661.6669,138.942496,6714291.566,
point 548,231661.9522,138.827393,6714289.933,
point 549,231678.2894,154.806621,6714297.152,
point 550,231675.5423,152.988544,6714294.816,
point 551,231674.3894,151.816053,6714294.564,
point 552,231672.7135,149.531375,6714294.529,
point 553,231671.678,148.296395,6714294.327,
point 554,231670.3985,146.736178,6714294.031,
point 555,231669.2172,145.433168,6714293.964,
point 556,231667.6389,143.476075,6714293.66,
point 557,231666.3015,142.498951,6714293.476,
point 558,231664.9584,140.792807,6714293.357,
point 559,231663.4141,140.066905,6714293.247,
point 560,231661.4994,139.093148,6714292.991,
point 561,231678.231,155.151641,6714299.151,
point 562,231678.4621,154.682213,6714295.245,
point 563,231675.2366,153.379358,6714296.212,
point 564,231675.1911,153.521856,6714297.528,
point 565,231673.7904,151.445697,6714297.223,
point 566,231674.1592,152.0211,6714295.974,
point 567,231672.3073,149.735479,6714295.884,
point 568,231672.0589,149.061915,6714297.461,
point 569,231671.1078,148.955634,6714297.349,
point 570,231671.4261,148.485187,6714295.779,
point 571,231670.0743,147.211183,6714295.648,
point 572,231669.9449,146.161048,6714297.12,
point 573,231668.7571,144.880241,6714297.008,
point 574,231668.9697,144.738041,6714295.495,
point 575,231667.2947,143.807297,6714296.715,
point 576,231667.3614,143.714908,6714295.272,
point 577,231665.7638,142.043063,6714296.364,
point 578,231665.9343,141.725765,6714294.954,
point 579,231664.7892,140.900026,6714294.844,
point 580,231664.4835,141.168666,6714296.559,
point 581,231661.3973,139.188296,6714294.455,
point 582,231661.4397,139.388801,6714296.173,
point 583,231664.3086,141.264194,6714297.888,
point 584,231665.6038,142.270597,6714298.054,
point 585,231667.1152,144.0275,6714298.182,
point 586,231668.6366,145.040606,6714298.383,
point 587,231669.696,146.340236,6714298.502,
point 588,231670.8134,147.871309,6714298.722,
point 589,231671.779,149.420951,6714298.9,
point 590,231673.561,151.653389,6714299.08,
point 591,231675.1488,153.815028,6714299.304,
point 592,231678.0894,155.422158,6714301.152,
point 593,231674.7159,153.103634,6714301.034,
point 594,231673.3279,152.107584,6714300.747,
point 595,231671.6681,149.631213,6714300.179,
point 596,231670.7574,148.255192,6714300.107,
point 597,231669.4268,146.64386,6714299.827,
point 598,231668.5084,145.213805,6714299.888,
point 599,231666.665,143.232349,6714299.673,
point 600,231665.2723,142.33968,6714299.554,
point 601,231664.0836,141.485789,6714299.403,
point 602,231663.9619,141.605262,6714300.723,
point 603,231665.0955,142.528694,6714300.988,
point 604,231666.5262,143.423538,6714301.113,
point 605,231668.1728,145.643745,6714301.341,
point 606,231669.1717,147.081029,6714301.554,
point 607,231670.4165,148.391425,6714301.826,
point 608,231671.3601,149.913099,6714302.166,
point 609,231672.732,151.465047,6714302.431,
point 610,231674.2477,153.508024,6714302.615,
point 611,231678.1143,155.874909,6714303.184,
point 612,231678.0494,156.117394,6714305.221,
point 613,231674.747,153.939321,6714304.267,
point 614,231673.8951,152.969298,6714304.167,
point 615,231672.3564,151.60264,6714303.905,
point 616,231671.0557,150.120618,6714303.773,
point 617,231670.166,148.659684,6714303.328,
point 618,231668.9541,145.971476,6714303.039,
point 619,231667.9921,145.770655,6714302.863,
point 620,231666.2992,143.510392,6714302.874,
point 621,231664.8296,141.826938,6714302.501,
point 622,231663.5822,141.080999,6714302.229,
B35-B,231662.006,140.400715,6714302.032,
B36-B,231661.8474,139.848411,6714303.465,
point 625,231663.1509,141.178871,6714303.703,
point 626,231664.7298,141.928772,6714303.987,
point 627,231666.1927,143.737185,6714304.094,
point 628,231667.8527,144.863845,6714304.233,
point 629,231668.6415,146.079461,6714304.448,
point 630,231670.0157,147.560663,6714304.678,
point 631,231670.9135,148.961247,6714304.946,
point 632,231672.2085,151.921782,6714305.319,
point 633,231673.6095,153.110044,6714305.504,
point 634,231674.4757,154.110065,6714305.686,
point 635,231677.3402,156.113286,6714306.969,
point 636,231676.4839,155.852787,6714308.926,
point 637,231675.0936,155.499935,6714307.235,
point 638,231674.2339,154.31341,6714306.997,
point 639,231673.6984,153.993034,6714308.603,
point 640,231672.5876,152.826521,6714308.51,
point 641,231673.1599,153.264614,6714306.856,
point 642,231671.6133,151.469843,6714308.168,
point 643,231671.9033,150.985887,6714306.638,
point 644,231670.3759,149.739818,6714308.041,
point 645,231670.7116,149.434131,6714306.341,
point 646,231669.2665,148.170912,6714307.906,
point 647,231669.7428,147.948097,6714306.22,
point 648,231668.2956,146.48392,6714307.71,
point 649,231668.5328,146.206532,6714305.909,
point 650,231667.369,145.125778,6714307.481,
point 651,231667.6488,144.905736,6714305.85,
point 652,231665.6713,143.198554,6714307.297,
point 653,231665.8862,142.965262,6714305.826,
point 654,231664.4366,142.323436,6714307.084,
point 655,231664.4746,142.1043,6714305.579,
point 656,231662.993,141.418919,6714306.925,
point 657,231663.06,141.353109,6714305.233,
B38-B,231661.5266,140.102682,6714306.546,
B37-B,231661.4342,140.014908,6714304.985,
B39-B,231661.2093,140.336031,6714308.11,
point 661,231662.6754,140.950351,6714308.393,
point 662,231664.0866,142.538411,6714308.474,
point 663,231665.4577,143.429443,6714308.639,
point 664,231667.1591,145.34466,6714308.855,
point 665,231668.0632,146.820704,6714309.119,
point 666,231669.1424,148.338901,6714309.334,
point 667,231669.9755,148.596752,6714309.502,
point 668,231669.9838,150.192937,6714310.886,
point 669,231668.9614,148.345362,6714310.731,
point 670,231667.8429,145.902679,6714310.577,
point 671,231666.8007,144.912828,6714310.604,
point 672,231665.1515,143.883324,6714310.337,
point 673,231663.7734,142.095255,6714310.037,
point 674,231671.3274,151.739636,6714309.483,
point 675,231670.9235,150.623803,6714311.118,
point 676,231672.0108,153.589228,6714311.556,
point 677,231672.9249,153.731122,6714311.507,
point 678,231672.2166,153.118188,6714309.682,
point 679,231673.1878,154.350621,6714310.008,
point 680,231675.7804,155.604762,6714310.603,
point 681,231672.6938,153.935714,6714312.865,
point 682,231671.7553,152.593955,6714312.734,
point 683,231670.8094,150.834024,6714312.385,
point 684,231669.8643,149.157129,6714312.565,
point 685,231668.6413,147.792358,6714312.425,
point 686,231667.5785,146.378769,6714312.206,
point 687,231666.6791,145.202606,6714312.127,
point 688,231664.952,144.011496,6714311.803,
point 689,231663.6233,142.258188,6714311.565,
point 690,231662.3089,141.122434,6714309.689,
B40-B,231661.202,140.482141,6714309.436,
B41-B,231660.6115,140.5385,6714310.955,
B42-B,231660.3718,140.307361,6714312.359,
point 694,231661.9139,141.635067,6714312.675,
point 695,231663.3236,142.355714,6714312.898,
point 696,231662.6698,141.487905,6714311.492,
point 697,231664.8244,143.384577,6714313.284,
point 698,231668.2555,148.059228,6714313.687,
point 699,231669.5871,149.45002,6714313.988,
point 700,231667.129,146.840214,6714313.798,
point 701,231666.1294,145.566475,6714313.553,
point 702,231670.4139,151.390616,6714314.316,
point 703,231671.5218,153.058531,6714314.356,
point 704,231672.2865,154.272909,6714314.435,
point 705,231674.2244,155.291649,6714314.308,
point 706,231673.3796,155.012198,6714316.194,
point 707,231671.8317,153.878593,6714316.296,
point 708,231670.9799,153.478557,6714316.036,
point 709,231670.0101,151.758404,6714315.892,
point 710,231669.3452,149.893399,6714315.583,
point 711,231667.992,148.337378,6714315.378,
point 712,231667.0512,146.780153,6714315.2,
point 713,231665.9005,145.463657,6714315.152,
point 714,231664.583,143.518917,6714314.929,
point 715,231662.9378,142.596272,6714314.625,
point 716,231661.444,141.085709,6714314.15,
B43-B,231659.9654,140.367727,6714313.888,
B44-B,231659.919,140.483779,6714315.357,
point 719,231661.3792,141.12288,6714315.502,
point 720,231662.9111,142.693486,6714315.837,
point 721,231664.3682,143.724299,6714316.159,
point 722,231665.6933,144.712908,6714316.351,
point 723,231666.8907,146.9875,6714316.651,
point 725,231668.8589,149.03456,6714317.164,
point 726,231669.5255,151.017708,6714317.316,
point 727,231670.4433,152.86851,6714317.454,
point 728,231672.4852,154.596419,6714318.007,
point 729,231671.4021,153.891222,6714319.552,
point 730,231669.709,151.826978,6714318.696,
point 731,231669.0885,151.701476,6714318.651,
point 732,231668.494,149.687398,6714318.51,
point 733,231667.4121,147.929829,6714318.239,
point 734,231666.6364,146.059937,6714317.953,
point 735,231665.3936,144.845445,6714317.97,
point 736,231664.0244,143.805044,6714317.912,
point 737,231662.6096,142.075617,6714317.424,
point 738,231661.1536,141.296614,6714317.111,
B45-B,231659.7484,140.057915,6714316.974,
B46-B,231659.3903,140.139049,6714318.405,
point 741,231661.009,141.409195,6714318.616,
point 742,231662.4347,142.1903,6714318.743,
point 743,231664.0668,144.031485,6714319.134,
point 744,231665.1678,145.194081,6714319.375,
point 745,231666.2429,146.695738,6714319.529,
point 746,231667.1265,148.44304,6714319.682,
point 747,231668.0611,150.183211,6714319.897,
point 748,231668.6976,150.590555,6714320.172,
point 749,231669.0944,152.919061,6714320.431,
point 750,231668.4008,151.055572,6714321.235,
point 751,231667.8545,149.006889,6714321.098,
point 752,231666.8721,148.768581,6714320.972,
point 753,231664.7994,144.37529,6714320.808,
point 754,231663.8165,144.219992,6714320.726,
point 755,231662.2012,142.442932,6714320.413,
point 756,231660.7022,140.947788,6714320.29,
B47-B,231659.3255,140.20928,6714319.874,
B48-B,231659.1603,140.362016,6714321.376,
B49-B,231658.7323,140.46571,6714322.854,
point 760,231660.2218,141.249615,6714323.029,
point 761,231660.5761,141.036152,6714321.609,
point 762,231661.8623,142.623989,6714321.803,
point 763,231661.6878,142.068843,6714323.348,
point 764,231663.4645,144.1495,6714321.94,
point 765,231664.67,144.835823,6714322.16,
point 766,231665.8438,147.657706,6714322.175,
point 767,231661.2729,142.474389,6714325.09,
point 768,231660.0547,141.368056,6714324.513,
B50-B,231658.512,139.993624,6714324.347,
B51-B,231658.3873,140.104392,6714325.642,
point 771,231659.7288,141.510021,6714325.893,
point 772,231661.0237,142.806318,6714326.173,
point 773,231662.4147,143.876403,6714326.564,
point 774,231663.4198,145.525258,6714328.276,
point 775,231663.124,145.783627,6714329.59,
point 776,231661.9449,144.610428,6714329.33,
point 777,231662.163,144.133512,6714327.93,
point 778,231660.6392,142.483307,6714329.067,
point 779,231660.5931,142.069793,6714327.755,
point 780,231659.5632,141.246662,6714328.779,
B52-B,231657.9349,140.494474,6714328.848,
B52-B,231658.2191,140.362312,6714327.267,
point 783,231659.6148,141.102798,6714327.396,
point 784,231662.8235,146.326584,6714331.037,
point 785,231662.4686,145.438292,6714332.598,
point 786,231661.5055,144.173919,6714332.251,
point 787,231661.625,143.595513,6714330.739,
point 788,231660.1365,143.101035,6714331.978,
point 789,231660.2936,142.50169,6714330.493,
point 790,231658.896,141.830459,6714331.775,
point 791,231659.0509,141.648127,6714330.458,
B54-B,231657.3898,140.243197,6714331.899,
B53-B,231657.8142,140.835748,6714330.294,
point 794,231661.1616,144.450761,6714333.79,
point 795,231659.6234,142.356311,6714333.469,
point 796,231658.7595,142.237522,6714333.259,
B55-B,231657.18,140.426883,6714333.269,
B56-B,231657.0977,140.616728,6714334.623,
point 799,231658.476,141.48046,6714334.719,
point 800,231660.7032,145.128205,6714335.47,
point 801,231659.3586,142.865367,6714336.337,
point 802,231658.2875,141.803914,6714336.125,
B57-B,231656.7597,140.917438,6714336.176,
B58-B,231656.5175,140.397457,6714337.728,
point 805,231658.0038,141.963063,6714337.733,
point 806,231657.7619,142.62315,6714339.143,
B59-B,231656.2371,140.583876,6714339.115,
B60-B,231656.043,140.732091,6714340.706,
point 809,231657.2806,142.400975,6714340.741,
point 810,231656.8632,142.285603,6714342.425,
B61-B,231655.6077,140.871593,6714341.861,
B62,231655.5207,140.914228,6714343.663,
point 813,231661.6376,144.646294,6714330.863,
point 814,231659.3392,143.524558,6714336.135,
point 815,231667.7817,147.075814,6714316.949,
point 816,231675.3344,148.067454,6714264.013,
point 817,231676.394,151.18753,6714271.007,
point 819,231662.7078,144.289265,6714325.212,
point 820,231663.0917,144.231829,6714323.645,
point 821,231664.3002,145.716743,6714323.835,
point 822,231663.8606,145.712449,6714325.418,
point 823,231663.6305,145.857651,6714326.776,
point 824,231664.2895,147.546002,6714328.452,
point 825,231664.5976,147.422234,6714327.03,
point 826,231664.9025,147.377758,6714325.592,
point 827,231665.2283,147.218428,6714324,
point 828,231665.9998,147.240541,6714320.777,
point 829,231666.8197,148.921859,6714322.251,
point 830,231666.2303,148.947014,6714324.104,
point 831,231667.5557,150.521672,6714322.426,
